AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC,Order,OY,IsTotal
2025,2026,1,Pollock,EBS,2496000,2036000,1375000,1,1,PollockEBS
2025,2026,1,Pollock,AI,56231,46437,19000,1,1,PollockAI
2025,2026,1,Pollock,Bogoslof,77354,58015,250,1,1,PollockBogoslof
2025,2026,1,Pacific cod,BS,169243,141520,123077,2,0,Pacific codBS
2025,2026,1,Pacific cod,AI,16273,12973,8951,2,0,Pacific codAI
2025,2026,1,Pacific cod,BSAI,185516,154493,132028,2,1,Pacific codBSAI
2025,2026,1,Sablefish,BSAI/GOA,57797,47008,NA,3,0,SablefishBSAI/GOA
2025,2026,1,Sablefish,BS,NA,13037,8996,3,1,SablefishBS
2025,2026,1,Sablefish,AI,NA,11421,7440,3,1,SablefishAI
2025,2026,1,Yellowfin sole,BSAI,305039,267639,145000,4,1,Yellowfin soleBSAI
2025,2026,1,Greenland turbot,BSAI,2059,1328,1328,5,1,Greenland turbotBSAI
2025,2026,1,Greenland turbot,BS,NA,1120,1120,5,0,Greenland turbotBS
2025,2026,1,Greenland turbot,AI,NA,208,208,5,0,Greenland turbotAI
2025,2026,1,Arrowtooth flounder,BSAI,102472,87035,14000,6,1,Arrowtooth flounderBSAI
2025,2026,1,Kamchatka flounder,BSAI,7790,6606,6606,7,1,Kamchatka flounderBSAI
2025,2026,1,Northern rock sole,BSAI,166220,158225,75000,8,1,Northern rock soleBSAI
2025,2026,1,Flathead sole,BSAI,106283,87700,36000,9,1,Flathead soleBSAI
2025,2026,1,Alaska plaice,BSAI,33965,28230,15682,10,1,Alaska plaiceBSAI
2025,2026,1,Other flatfish,BSAI,26083,19562,4500,11,1,Other flatfishBSAI
2025,2026,1,Pacific ocean perch,BSAI,43084,36578,33490,12,1,Pacific ocean perchBSAI
2025,2026,1,Pacific ocean perch,BS,NA,9905,9905,12,0,Pacific ocean perchBS
2025,2026,1,Pacific ocean perch,EAI,NA,6144,6144,12,0,Pacific ocean perchEAI
2025,2026,1,Pacific ocean perch,CAI,NA,5441,5441,12,0,Pacific ocean perchCAI
2025,2026,1,Pacific ocean perch,WAI,NA,15088,12000,12,0,Pacific ocean perchWAI
2025,2026,1,Northern rockfish,BSAI,22284,18232,12000,13,1,Northern rockfishBSAI
2025,2026,1,Blackspotted/Rougheye rockfish,BSAI,902,766,766,14,1,Blackspotted/Rougheye rockfishBSAI
2025,2026,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,441,441,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2025,2026,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,325,325,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2025,2026,1,Shortraker rockfish,BSAI,631,473,473,15,1,Shortraker rockfishBSAI
2025,2026,1,Other rockfish,BSAI,1406,1054,1054,16,1,Other rockfishBSAI
2025,2026,1,Other rockfish,BS,NA,639,639,16,0,Other rockfishBS
2025,2026,1,Other rockfish,AI,NA,415,415,16,0,Other rockfishAI
2025,2026,1,Atka mackerel,BSAI,107889,92361,82941,17,1,Atka mackerelBSAI
2025,2026,1,Atka mackerel,EAI/BS,NA,41731,41731,17,0,Atka mackerelEAI/BS
2025,2026,1,Atka mackerel,CAI,NA,23716,23716,17,0,Atka mackerelCAI
2025,2026,1,Atka mackerel,WAI,NA,26914,17494,17,0,Atka mackerelWAI
2025,2026,1,Skates,BSAI,43285,35833,27646,18,1,SkatesBSAI
2025,2026,1,Sharks,BSAI,689,450,400,19,1,SharksBSAI
2025,2026,1,Octopuses,BSAI,6080,4560,400,20,1,OctopusesBSAI
2024,2025,1,Pollock,EBS,2957000,2417000,1375000,1,1,PollockEBS
2024,2025,1,Pollock,AI,55728,46051,19000,1,1,PollockAI
2024,2025,1,Pollock,Bogoslof,77354,58015,250,1,1,PollockBogoslof
2024,2025,1,Pacific cod,BS,183509,153617,133602,2,0,Pacific codBS
2024,2025,1,Pacific cod,AI,16782,13376,8694,2,0,Pacific codAI
2024,2025,1,Pacific cod,BSAI,200291,166993,142296,2,1,Pacific codBSAI
2024,2025,1,Sablefish,BSAI/GOA,58532,47605,NA,3,0,SablefishBSAI/GOA
2024,2025,1,Sablefish,BS,NA,13203,8496,3,1,SablefishBS
2024,2025,1,Sablefish,AI,NA,11566,7940,3,1,SablefishAI
2024,2025,1,Yellowfin sole,BSAI,299247,262557,135000,4,1,Yellowfin soleBSAI
2024,2025,1,Greenland turbot,BSAI,2598,1678,1678,5,1,Greenland turbotBSAI
2024,2025,1,Greenland turbot,BS,NA,1415,1415,5,0,Greenland turbotBS
2024,2025,1,Greenland turbot,AI,NA,263,263,5,0,Greenland turbotAI
2024,2025,1,Arrowtooth flounder,BSAI,104428,88683,14000,6,1,Arrowtooth flounderBSAI
2024,2025,1,Kamchatka flounder,BSAI,8019,6800,6800,7,1,Kamchatka flounderBSAI
2024,2025,1,Northern rock sole,BSAI,165444,157487,75000,8,1,Northern rock soleBSAI
2024,2025,1,Flathead sole,BSAI,101621,83807,36000,9,1,Flathead soleBSAI
2024,2025,1,Alaska plaice,BSAI,34576,28745,15903,10,1,Alaska plaiceBSAI
2024,2025,1,Other flatfish,BSAI,26083,19562,4500,11,1,Other flatfishBSAI
2024,2025,1,Pacific ocean perch,BSAI,44594,37375,33458,12,1,Pacific ocean perchBSAI
2024,2025,1,Pacific ocean perch,BS,NA,10121,10121,12,0,Pacific ocean perchBS
2024,2025,1,Pacific ocean perch,EAI,NA,6278,6278,12,0,Pacific ocean perchEAI
2024,2025,1,Pacific ocean perch,CAI,NA,5559,5559,12,0,Pacific ocean perchCAI
2024,2025,1,Pacific ocean perch,WAI,NA,15417,11500,12,0,Pacific ocean perchWAI
2024,2025,1,Northern rockfish,BSAI,22848,18694,12000,13,1,Northern rockfishBSAI
2024,2025,1,Blackspotted/Rougheye rockfish,BSAI,838,706,706,14,1,Blackspotted/Rougheye rockfishBSAI
2024,2025,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,408,408,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2024,2025,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,298,298,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2024,2025,1,Shortraker rockfish,BSAI,631,473,473,15,1,Shortraker rockfishBSAI
2024,2025,1,Other rockfish,BSAI,1406,1054,1054,16,1,Other rockfishBSAI
2024,2025,1,Other rockfish,BS,NA,639,639,16,0,Other rockfishBS
2024,2025,1,Other rockfish,AI,NA,415,415,16,0,Other rockfishAI
2024,2025,1,Atka mackerel,BSAI,122622,103247,82000,17,1,Atka mackerelBSAI
2024,2025,1,Atka mackerel,EAI/BS,NA,46650,39000,17,0,Atka mackerelEAI/BS
2024,2025,1,Atka mackerel,CAI,NA,26511,24443,17,0,Atka mackerelCAI
2024,2025,1,Atka mackerel,WAI,NA,30087,18557,17,0,Atka mackerelWAI
2024,2025,1,Skates,BSAI,44086,36523,27646,18,1,SkatesBSAI
2024,2025,1,Sharks,BSAI,689,450,400,19,1,SharksBSAI
2024,2025,1,Octopuses,BSAI,6080,4560,400,20,1,OctopusesBSAI
2024,2026,2,Pollock,EBS,2496000,2036000,1375000,1,1,PollockEBS
2024,2026,2,Pollock,AI,56231,46437,19000,1,1,PollockAI
2024,2026,2,Pollock,Bogoslof,77354,58015,250,1,1,PollockBogoslof
2024,2026,2,Pacific cod,BS,169243,141520,123077,2,0,Pacific codBS
2024,2026,2,Pacific cod,AI,16273,12973,8432,2,0,Pacific codAI
2024,2026,2,Pacific cod,BSAI,185516,154493,131509,2,1,Pacific codBSAI
2024,2026,2,Sablefish,BSAI/GOA,57797,47008,NA,3,0,SablefishBSAI/GOA
2024,2026,2,Sablefish,BS,NA,13037,8996,3,1,SablefishBS
2024,2026,2,Sablefish,AI,NA,11421,7440,3,1,SablefishAI
2024,2026,2,Yellowfin sole,BSAI,305039,267639,145000,4,1,Yellowfin soleBSAI
2024,2026,2,Greenland turbot,BSAI,2059,1328,1328,5,1,Greenland turbotBSAI
2024,2026,2,Greenland turbot,BS,NA,1120,1120,5,0,Greenland turbotBS
2024,2026,2,Greenland turbot,AI,NA,208,208,5,0,Greenland turbotAI
2024,2026,2,Arrowtooth flounder,BSAI,102472,87035,14000,6,1,Arrowtooth flounderBSAI
2024,2026,2,Kamchatka flounder,BSAI,7790,6606,6606,7,1,Kamchatka flounderBSAI
2024,2026,2,Northern rock sole,BSAI,166220,158225,75000,8,1,Northern rock soleBSAI
2024,2026,2,Flathead sole,BSAI,106283,87700,36000,9,1,Flathead soleBSAI
2024,2026,2,Alaska plaice,BSAI,33965,28230,16200,10,1,Alaska plaiceBSAI
2024,2026,2,Other flatfish,BSAI,26083,19562,4500,11,1,Other flatfishBSAI
2024,2026,2,Pacific ocean perch,BSAI,43084,36578,33490,12,1,Pacific ocean perchBSAI
2024,2026,2,Pacific ocean perch,BS,NA,9905,9905,12,0,Pacific ocean perchBS
2024,2026,2,Pacific ocean perch,EAI,NA,6144,6144,12,0,Pacific ocean perchEAI
2024,2026,2,Pacific ocean perch,CAI,NA,5441,5441,12,0,Pacific ocean perchCAI
2024,2026,2,Pacific ocean perch,WAI,NA,16058,12000,12,0,Pacific ocean perchWAI
2024,2026,2,Northern rockfish,BSAI,22284,18232,12000,13,1,Northern rockfishBSAI
2024,2026,2,Blackspotted/Rougheye rockfish,BSAI,902,766,766,14,1,Blackspotted/Rougheye rockfishBSAI
2024,2026,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,441,441,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2024,2026,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,325,325,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2024,2026,2,Shortraker rockfish,BSAI,631,473,473,15,1,Shortraker rockfishBSAI
2024,2026,2,Other rockfish,BSAI,1406,1054,1054,16,1,Other rockfishBSAI
2024,2026,2,Other rockfish,BS,NA,639,639,16,0,Other rockfishBS
2024,2026,2,Other rockfish,AI,NA,415,415,16,0,Other rockfishAI
2024,2026,2,Atka mackerel,BSAI,107889,92361,82941,17,1,Atka mackerelBSAI
2024,2026,2,Atka mackerel,EAI/BS,NA,41731,41731,17,0,Atka mackerelEAI/BS
2024,2026,2,Atka mackerel,CAI,NA,23716,23716,17,0,Atka mackerelCAI
2024,2026,2,Atka mackerel,WAI,NA,26914,17494,17,0,Atka mackerelWAI
2024,2026,2,Skates,BSAI,43285,35833,27646,18,1,SkatesBSAI
2024,2026,2,Sharks,BSAI,689,450,400,19,1,SharksBSAI
2024,2026,2,Octopuses,BSAI,6080,4560,400,20,1,OctopusesBSAI
2023,2024,1,Pollock,EBS,3162000,2313000,1300000,1,1,PollockEBS
2023,2024,1,Pollock,AI,51516,42654,19000,1,1,PollockAI
2023,2024,1,Pollock,Bogoslof,115146,86360,250,1,1,PollockBogoslof
2023,2024,1,Pacific cod,BS,200995,167952,147753,2,0,Pacific codBS
2023,2024,1,Pacific cod,AI,18416,12431,8080,2,0,Pacific codAI
2023,2024,1,Pacific cod,BSAI,219411,180383,155833,2,1,Pacific codBSAI
2023,2024,1,Sablefish,BSAI/GOA,55084,47146,NA,3,0,SablefishBSAI/GOA
2023,2024,1,Sablefish,BS,NA,11450,7996,3,1,SablefishBS
2023,2024,1,Sablefish,AI,NA,13100,8440,3,1,SablefishAI
2023,2024,1,Yellowfin sole,BSAI,305298,265913,195000,4,1,Yellowfin soleBSAI
2023,2024,1,Greenland turbot,BSAI,3705,3188,3188,5,1,Greenland turbotBSAI
2023,2024,1,Greenland turbot,BS,NA,2687,2687,5,0,Greenland turbotBS
2023,2024,1,Greenland turbot,AI,NA,501,501,5,0,Greenland turbotAI
2023,2024,1,Arrowtooth flounder,BSAI,103280,87690,14000,6,1,Arrowtooth flounderBSAI
2023,2024,1,Kamchatka flounder,BSAI,8850,7498,7498,7,1,Kamchatka flounderBSAI
2023,2024,1,Northern rock sole,BSAI,197828,122091,66000,8,1,Northern rock soleBSAI
2023,2024,1,Flathead sole,BSAI,81605,67289,35500,9,1,Flathead soleBSAI
2023,2024,1,Alaska plaice,BSAI,42695,35494,21752,10,1,Alaska plaiceBSAI
2023,2024,1,Other flatfish,BSAI,22919,17189,4500,11,1,Other flatfishBSAI
2023,2024,1,Pacific ocean perch,BSAI,49010,41096,37626,12,1,Pacific ocean perchBSAI
2023,2024,1,Pacific ocean perch,BS,NA,11636,11636,12,0,Pacific ocean perchBS
2023,2024,1,Pacific ocean perch,EAI,NA,7969,7969,12,0,Pacific ocean perchEAI
2023,2024,1,Pacific ocean perch,CAI,NA,5521,5521,12,0,Pacific ocean perchCAI
2023,2024,1,Pacific ocean perch,WAI,NA,15970,12500,12,0,Pacific ocean perchWAI
2023,2024,1,Northern rockfish,BSAI,23556,19274,16752,13,1,Northern rockfishBSAI
2023,2024,1,Blackspotted/Rougheye rockfish,BSAI,761,569,569,14,1,Blackspotted/Rougheye rockfishBSAI
2023,2024,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,388,388,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2023,2024,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,181,181,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2023,2024,1,Shortraker rockfish,BSAI,706,530,530,15,1,Shortraker rockfishBSAI
2023,2024,1,Other rockfish,BSAI,1680,1260,1260,16,1,Other rockfishBSAI
2023,2024,1,Other rockfish,BS,NA,880,880,16,0,Other rockfishBS
2023,2024,1,Other rockfish,AI,NA,380,380,16,0,Other rockfishAI
2023,2024,1,Atka mackerel,BSAI,111684,95358,72987,17,1,Atka mackerelBSAI
2023,2024,1,Atka mackerel,EAI/BS,NA,41723,32260,17,0,Atka mackerelEAI/BS
2023,2024,1,Atka mackerel,CAI,NA,16754,16754,17,0,Atka mackerelCAI
2023,2024,1,Atka mackerel,WAI,NA,36882,23973,17,0,Atka mackerelWAI
2023,2024,1,Skates,BSAI,45574,37808,30519,18,1,SkatesBSAI
2023,2024,1,Sharks,BSAI,689,450,400,19,1,SharksBSAI
2023,2024,1,Octopuses,BSAI,6080,4560,400,20,1,OctopusesBSAI
2023,2025,2,Pollock,EBS,3449000,2401000,1325000,1,1,PollockEBS
2023,2025,2,Pollock,AI,53030,43863,19000,1,1,PollockAI
2023,2025,2,Pollock,Bogoslof,115146,86360,250,1,1,PollockBogoslof
2023,2025,2,Pacific cod,BS,180798,150876,132726,2,0,Pacific codBS
2023,2025,2,Pacific cod,AI,18416,12431,8080,2,0,Pacific codAI
2023,2025,2,Pacific cod,BSAI,199214,163307,140806,2,1,Pacific codBSAI
2023,2025,2,Sablefish,BSAI/GOA,55317,47350,NA,3,0,SablefishBSAI/GOA
2023,2025,2,Sablefish,BS,NA,11499,9500,3,1,SablefishBS
2023,2025,2,Sablefish,AI,NA,13156,8440,3,1,SablefishAI
2023,2025,2,Yellowfin sole,BSAI,317932,276917,195000,4,1,Yellowfin soleBSAI
2023,2025,2,Greenland turbot,BSAI,3185,2740,2740,5,1,Greenland turbotBSAI
2023,2025,2,Greenland turbot,BS,NA,2310,2310,5,0,Greenland turbotBS
2023,2025,2,Greenland turbot,AI,NA,430,430,5,0,Greenland turbotAI
2023,2025,2,Arrowtooth flounder,BSAI,104270,88548,14000,6,1,Arrowtooth flounderBSAI
2023,2025,2,Kamchatka flounder,BSAI,8687,7360,7360,7,1,Kamchatka flounderBSAI
2023,2025,2,Northern rock sole,BSAI,264789,122535,66000,8,1,Northern rock soleBSAI
2023,2025,2,Flathead sole,BSAI,82699,68203,35500,9,1,Flathead soleBSAI
2023,2025,2,Alaska plaice,BSAI,45182,37560,20000,10,1,Alaska plaiceBSAI
2023,2025,2,Other flatfish,BSAI,22919,17189,4500,11,1,Other flatfishBSAI
2023,2025,2,Pacific ocean perch,BSAI,48139,40366,37181,12,1,Pacific ocean perchBSAI
2023,2025,2,Pacific ocean perch,BS,NA,11430,11430,12,0,Pacific ocean perchBS
2023,2025,2,Pacific ocean perch,EAI,NA,7828,7828,12,0,Pacific ocean perchEAI
2023,2025,2,Pacific ocean perch,CAI,NA,5423,5423,12,0,Pacific ocean perchCAI
2023,2025,2,Pacific ocean perch,WAI,NA,15685,12500,12,0,Pacific ocean perchWAI
2023,2025,2,Northern rockfish,BSAI,22838,18685,15000,13,1,Northern rockfishBSAI
2023,2025,2,Blackspotted/Rougheye rockfish,BSAI,813,607,607,14,1,Blackspotted/Rougheye rockfishBSAI
2023,2025,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,412,412,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2023,2025,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,195,195,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2023,2025,2,Shortraker rockfish,BSAI,706,530,530,15,1,Shortraker rockfishBSAI
2023,2025,2,Other rockfish,BSAI,1680,1260,1260,16,1,Other rockfishBSAI
2023,2025,2,Other rockfish,BS,NA,880,880,16,0,Other rockfishBS
2023,2025,2,Other rockfish,AI,NA,380,380,16,0,Other rockfishAI
2023,2025,2,Atka mackerel,BSAI,99723,84676,66165,17,1,Atka mackerelBSAI
2023,2025,2,Atka mackerel,EAI/BS,NA,37049,30000,17,0,Atka mackerelEAI/BS
2023,2025,2,Atka mackerel,CAI,NA,14877,14877,17,0,Atka mackerelCAI
2023,2025,2,Atka mackerel,WAI,NA,32750,21288,17,0,Atka mackerelWAI
2023,2025,2,Skates,BSAI,44203,36625,30361,18,1,SkatesBSAI
2023,2025,2,Sharks,BSAI,689,450,400,19,1,SharksBSAI
2023,2025,2,Octopuses,BSAI,6080,4560,400,20,1,OctopusesBSAI
2022,2023,1,Pollock,EBS,3381000,1910000,1300000,1,1,PollockEBS
2022,2023,1,Pollock,AI,52383,43413,19000,1,1,PollockAI
2022,2023,1,Pollock,Bogoslof,115146,86360,300,1,1,PollockBogoslof
2022,2023,1,Pacific cod,BS,172495,144834,127409,2,0,Pacific codBS
2022,2023,1,Pacific cod,AI,18416,13812,8425,2,0,Pacific codAI
2022,2023,1,Pacific cod,BSAI,190911,158646,135834,2,1,Pacific codBSAI
2022,2023,1,Sablefish,BSAI/GOA,47390,40502,NA,3,0,SablefishBSAI/GOA
2022,2023,1,Sablefish,BS,NA,8417,7996,3,1,SablefishBS
2022,2023,1,Sablefish,AI,NA,8884,8440,3,1,SablefishAI
2022,2023,1,Yellowfin sole,BSAI,404882,378499,230000,4,1,Yellowfin soleBSAI
2022,2023,1,Greenland turbot,BSAI,4645,3960,3960,5,1,Greenland turbotBSAI
2022,2023,1,Greenland turbot,BS,NA,3338,3338,5,0,Greenland turbotBS
2022,2023,1,Greenland turbot,AI,NA,622,622,5,0,Greenland turbotAI
2022,2023,1,Arrowtooth flounder,BSAI,98787,83852,15000,6,1,Arrowtooth flounderBSAI
2022,2023,1,Kamchatka flounder,BSAI,8946,7579,7579,7,1,Kamchatka flounderBSAI
2022,2023,1,Northern rock sole,BSAI,166034,121719,66000,8,1,Northern rock soleBSAI
2022,2023,1,Flathead sole,BSAI,79256,65344,35500,9,1,Flathead soleBSAI
2022,2023,1,Alaska plaice,BSAI,40823,33946,17500,10,1,Alaska plaiceBSAI
2022,2023,1,Other flatfish,BSAI,22919,17189,4500,11,1,Other flatfishBSAI
2022,2023,1,Pacific ocean perch,BSAI,50133,42038,37703,12,1,Pacific ocean perchBSAI
2022,2023,1,Pacific ocean perch,BS,NA,11903,11903,12,0,Pacific ocean perchBS
2022,2023,1,Pacific ocean perch,EAI,NA,8152,8152,12,0,Pacific ocean perchEAI
2022,2023,1,Pacific ocean perch,CAI,NA,5648,5648,12,0,Pacific ocean perchCAI
2022,2023,1,Pacific ocean perch,WAI,NA,16335,12000,12,0,Pacific ocean perchWAI
2022,2023,1,Northern rockfish,BSAI,22776,18687,11000,13,1,Northern rockfishBSAI
2022,2023,1,Blackspotted/Rougheye rockfish,BSAI,703,525,525,14,1,Blackspotted/Rougheye rockfishBSAI
2022,2023,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,359,359,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2022,2023,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,166,166,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2022,2023,1,Shortraker rockfish,BSAI,706,530,530,15,1,Shortraker rockfishBSAI
2022,2023,1,Other rockfish,BSAI,1680,1260,1260,16,1,Other rockfishBSAI
2022,2023,1,Other rockfish,BS,NA,880,880,16,0,Other rockfishBS
2022,2023,1,Other rockfish,AI,NA,380,380,16,0,Other rockfishAI
2022,2023,1,Atka mackerel,BSAI,118787,98588,69282,17,1,Atka mackerelBSAI
2022,2023,1,Atka mackerel,EAI/BS,NA,43281,27260,17,0,Atka mackerelEAI/BS
2022,2023,1,Atka mackerel,CAI,NA,17351,17351,17,0,Atka mackerelCAI
2022,2023,1,Atka mackerel,WAI,NA,37956,24671,17,0,Atka mackerelWAI
2022,2023,1,Skates,BSAI,46220,38605,27441,18,1,SkatesBSAI
2022,2023,1,Sharks,BSAI,689,450,250,19,1,SharksBSAI
2022,2023,1,Octopuses,BSAI,4769,3576,400,20,1,OctopusesBSAI
2022,2024,2,Pollock,EBS,4639000,2275000,1302000,1,1,PollockEBS
2022,2024,2,Pollock,AI,52043,43092,19000,1,1,PollockAI
2022,2024,2,Pollock,Bogoslof,115146,86360,300,1,1,PollockBogoslof
2022,2024,2,Pacific cod,BS,166814,140159,123294.92,2,0,Pacific codBS
2022,2024,2,Pacific cod,AI,18416,13812,8425.32,2,0,Pacific codAI
2022,2024,2,Pacific cod,BSAI,185230,153971,131720.24,2,1,Pacific codBSAI
2022,2024,2,Sablefish,BSAI/GOA,48561,41539,NA,3,0,SablefishBSAI/GOA
2022,2024,2,Sablefish,BS,NA,10185,9675.75,3,1,SablefishBS
2022,2024,2,Sablefish,AI,NA,10308,9792.6,3,1,SablefishAI
2022,2024,2,Yellowfin sole,BSAI,495155,462890,230656,4,1,Yellowfin soleBSAI
2022,2024,2,Greenland turbot,BSAI,3947,3364,3364,5,1,Greenland turbotBSAI
2022,2024,2,Greenland turbot,BS,NA,2836,2836,5,0,Greenland turbotBS
2022,2024,2,Greenland turbot,AI,NA,528,528,5,0,Greenland turbotAI
2022,2024,2,Arrowtooth flounder,BSAI,103070,87511,15000,6,1,Arrowtooth flounderBSAI
2022,2024,2,Kamchatka flounder,BSAI,8776,7435,7435,7,1,Kamchatka flounderBSAI
2022,2024,2,Northern rock sole,BSAI,196011,119969,66000,8,1,Northern rock soleBSAI
2022,2024,2,Flathead sole,BSAI,81167,66927,35500,9,1,Flathead soleBSAI
2022,2024,2,Alaska plaice,BSAI,43328,36021,18000,10,1,Alaska plaiceBSAI
2022,2024,2,Other flatfish,BSAI,22919,17189,4500,11,1,Other flatfishBSAI
2022,2024,2,Pacific ocean perch,BSAI,49279,41322,38264,12,1,Pacific ocean perchBSAI
2022,2024,2,Pacific ocean perch,BS,NA,11700,11700,12,0,Pacific ocean perchBS
2022,2024,2,Pacific ocean perch,EAI,NA,8013,8013,12,0,Pacific ocean perchEAI
2022,2024,2,Pacific ocean perch,CAI,NA,5551,5551,12,0,Pacific ocean perchCAI
2022,2024,2,Pacific ocean perch,WAI,NA,16058,13000,12,0,Pacific ocean perchWAI
2022,2024,2,Northern rockfish,BSAI,22105,18135,11000,13,1,Northern rockfishBSAI
2022,2024,2,Blackspotted/Rougheye rockfish,BSAI,763,570,570,14,1,Blackspotted/Rougheye rockfishBSAI
2022,2024,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,388,388,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2022,2024,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,182,182,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2022,2024,2,Shortraker rockfish,BSAI,706,530,530,15,1,Shortraker rockfishBSAI
2022,2024,2,Other rockfish,BSAI,1680,1260,1260,16,1,Other rockfishBSAI
2022,2024,2,Other rockfish,BS,NA,880,880,16,0,Other rockfishBS
2022,2024,2,Other rockfish,AI,NA,380,380,16,0,Other rockfishAI
2022,2024,2,Atka mackerel,BSAI,101188,86464,66855.2,17,1,Atka mackerelBSAI
2022,2024,2,Atka mackerel,EAI/BS,NA,37958,30000,17,0,Atka mackerelEAI/BS
2022,2024,2,Atka mackerel,CAI,NA,15218,15218,17,0,Atka mackerelCAI
2022,2024,2,Atka mackerel,WAI,NA,33288,21637.2,17,0,Atka mackerelWAI
2022,2024,2,Skates,BSAI,44168,36837,27927,18,1,SkatesBSAI
2022,2024,2,Sharks,BSAI,689,450,250,19,1,SharksBSAI
2022,2024,2,Octopuses,BSAI,4769,3576,400,20,1,OctopusesBSAI
2021,2022,1,Pollock,EBS,1469000,1111000,1111000,1,1,PollockEBS
2021,2022,1,Pollock,AI,61264,50752,19000,1,1,PollockAI
2021,2022,1,Pollock,Bogoslof,113479,85109,250,1,1,PollockBogoslof
2021,2022,1,Pacific cod,BS,183012,153383,136466,2,0,Pacific codBS
2021,2022,1,Pacific cod,AI,27400,20600,13796,2,0,Pacific codAI
2021,2022,1,Pacific cod,BSAI,210412,173983,150262,2,1,Pacific codBSAI
2021,2022,1,Sablefish,BSAI/GOA,40432,34521,NA,3,0,SablefishBSAI/GOA
2021,2022,1,Sablefish,BS,NA,5264,5264,3,1,SablefishBS
2021,2022,1,Sablefish,AI,NA,6463,6463,3,1,SablefishAI
2021,2022,1,Yellowfin sole,BSAI,377071,354014,250000,4,1,Yellowfin soleBSAI
2021,2022,1,Greenland turbot,BSAI,7687,6572,6572,5,1,Greenland turbotBSAI
2021,2022,1,Greenland turbot,BS,NA,5540,5540,5,0,Greenland turbotBS
2021,2022,1,Greenland turbot,AI,NA,1032,1032,5,0,Greenland turbotAI
2021,2022,1,Arrowtooth flounder,BSAI,94445,80389,20000,6,1,Arrowtooth flounderBSAI
2021,2022,1,Kamchatka flounder,BSAI,10903,9214,9214,7,1,Kamchatka flounderBSAI
2021,2022,1,Northern rock sole,BSAI,214084,206896,66000,8,1,Northern rock soleBSAI
2021,2022,1,Flathead sole,BSAI,77967,64288,35500,9,1,Flathead soleBSAI
2021,2022,1,Alaska plaice,BSAI,39305,32697,29221,10,1,Alaska plaiceBSAI
2021,2022,1,Other flatfish,BSAI,22919,17189,10000,11,1,Other flatfishBSAI
2021,2022,1,Pacific ocean perch,BSAI,42605,35688,35385,12,1,Pacific ocean perchBSAI
2021,2022,1,Pacific ocean perch,BS,NA,10352,10352,12,0,Pacific ocean perchBS
2021,2022,1,Pacific ocean perch,EAI,NA,8083,8083,12,0,Pacific ocean perchEAI
2021,2022,1,Pacific ocean perch,CAI,NA,5950,5950,12,0,Pacific ocean perchCAI
2021,2022,1,Pacific ocean perch,WAI,NA,11303,11000,12,0,Pacific ocean perchWAI
2021,2022,1,Northern rockfish,BSAI,23420,19217,17000,13,1,Northern rockfishBSAI
2021,2022,1,Blackspotted/Rougheye rockfish,BSAI,598,503,503,14,1,Blackspotted/Rougheye rockfishBSAI
2021,2022,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,326,326,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2021,2022,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,177,177,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2021,2022,1,Shortraker rockfish,BSAI,722,541,541,15,1,Shortraker rockfishBSAI
2021,2022,1,Other rockfish,BSAI,1751,1313,1144,16,1,Other rockfishBSAI
2021,2022,1,Other rockfish,BS,NA,919,750,16,0,Other rockfishBS
2021,2022,1,Other rockfish,AI,NA,394,394,16,0,Other rockfishAI
2021,2022,1,Atka mackerel,BSAI,91870,78510,66481,17,1,Atka mackerelBSAI
