AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC
2010,2011,2,Northern Rockfish,C,,"2,259","2,259"
2010,2011,2,Northern Rockfish,E,,0,0
2010,2011,2,Northern Rockfish,Total,"5,730","4,808","4,808"
2010,2011,2,Northern Rockfish,W,,"2,549","2,549"
2010,2011,2,Other Rockfish,C,,507,507
2010,2011,2,Other Rockfish,SEO,,"2,757",200
2010,2011,2,Other Rockfish,Total,"4,881","3,749","1,192"
2010,2011,2,Other Rockfish,W,,212,212
2010,2011,2,Other Rockfish,WYK,,273,273
2010,2011,2,Other Skates,GW,"2,791","2,093","2,093"
2010,2011,2,Other Species,GW,"9,432","7,075","4,500"
2010,2011,2,Pacific Ocean Perch,C,"11,944","10,377","10,377"
2010,2011,2,Pacific Ocean Perch,E (WYK and SEO subtotal),"4,396","3,819","3,819"
2010,2011,2,Pacific Ocean Perch,SEO,,"1,882","1,882"
2010,2011,2,Pacific Ocean Perch,Total,"19,560","16,993","16,993"
2010,2011,2,Pacific Ocean Perch,W,"3,220","2,797","2,797"
2010,2011,2,Pacific Ocean Perch,WYK,,"1,937","1,937"
2010,2011,2,Pacific cod,C,,"60,698","45,524"
2010,2011,2,Pacific cod,E,,"2,937","2,496"
2010,2011,2,Pacific cod,Total,"116,700","97,900","73,719"
2010,2011,2,Pacific cod,W,,"34,265","25,699"
2010,2011,2,Pelagic Shelf Rockfish,C,,"3,035","3,035"
2010,2011,2,Pelagic Shelf Rockfish,SEO,,680,680
2010,2011,2,Pelagic Shelf Rockfish,Total,"5,739","4,727","4,727"
2010,2011,2,Pelagic Shelf Rockfish,W,,607,607
2010,2011,2,Pelagic Shelf Rockfish,WYK,,405,405
2010,2011,2,Pollock,Chirikof (620),,"37,159","37,159"
2010,2011,2,Pollock,Kodiak (630),,"25,287","25,287"
2010,2011,2,Pollock,SEO (650),"12,326","9,245","9,245"
2010,2011,2,Pollock,Shumagin (610),,"34,728","34,728"
2010,2011,2,Pollock,Total,"147,336","109,105","109,105"
2010,2011,2,Pollock,W/C/WYK (subtotal),"135,010","99,860","99,860"
2010,2011,2,Pollock,WYK (640),,"2,686","2,686"
2010,2011,2,Rex Sole,C,,"6,312","6,312"
2010,2011,2,Rex Sole,SEO,,888,888
2010,2011,2,Rex Sole,Total,"12,534","9,592","9,592"
2010,2011,2,Rex Sole,W,,"1,521","1,521"
2010,2011,2,Rex Sole,WYK,,871,871
2010,2011,2,Sablefish,C,,"4,042","4,042"
2010,2011,2,Sablefish,E (WYK and SEO subtotal),,"3,770","3,770"
2010,2011,2,Sablefish,SEO,,"2,320","2,320"
2010,2011,2,Sablefish,Total,"11,008","9,300","9,300"
2010,2011,2,Sablefish,W,,"1,488","1,488"
2010,2011,2,Sablefish,WYK,,"1,450","1,450"
2010,2011,2,Shallow-water Flatfish,C,,"29,999","13,000"
2010,2011,2,Shallow-water Flatfish,SEO,,"1,334","1,334"
2010,2011,2,Shallow-water Flatfish,Total,"67,768","56,242","20,062"
2010,2011,2,Shallow-water Flatfish,W,,"23,681","4,500"
2010,2011,2,Shallow-water Flatfish,WYK,,"1,228","1,228"
2010,2011,2,Shortraker Rockfish,C,,325,325
2010,2011,2,Shortraker Rockfish,E,,455,455
2010,2011,2,Shortraker Rockfish,Total,"1,219",914,914
2010,2011,2,Shortraker Rockfish,W,,134,134
2010,2011,2,Thornyhead Rockfish,C,,637,637
2010,2011,2,Thornyhead Rockfish,E,,708,708
2010,2011,2,Thornyhead Rockfish,Total,"2,360","1,770","1,770"
2010,2011,2,Thornyhead Rockfish,W,,425,425
2011,2012,2,Arrowtooth Flounder,C,,"143,119","30,000"
2011,2012,2,Arrowtooth Flounder,SEO,,"11,606","2,500"
2011,2012,2,Arrowtooth Flounder,Total,"248,576","211,027","43,000"
2011,2012,2,Arrowtooth Flounder,W,,"33,975","8,000"
2011,2012,2,Arrowtooth Flounder,WYK,,"22,327","2,500"
2011,2012,2,Atka Mackerel,GW,"6,200","4,700","2,000"
2011,2012,2,Big Skates,C,,"2,049","2,049"
2011,2012,2,Big Skates,E,,681,681
2011,2012,2,Big Skates,Total,"4,438","3,328","3,328"
2011,2012,2,Big Skates,W,,598,598
2011,2012,2,Deep-water Flatfish,C,,"3,004","3,004"
2011,2012,2,Deep-water Flatfish,SEO,,797,797
2011,2012,2,Deep-water Flatfish,Total,"8,046","6,486","6,486"
2011,2012,2,Deep-water Flatfish,W,,541,541
2011,2012,2,Deep-water Flatfish,WYK,,"2,144","2,144"
2011,2012,2,Demersal Shelf Rockfish,SEO,479,300,300
2011,2012,2,Flathead Sole,C,,"28,938","5,000"
2011,2012,2,Flathead Sole,SEO,,"1,568","1,568"
2011,2012,2,Flathead Sole,Total,"63,202","50,591","10,693"
2011,2012,2,Flathead Sole,W,,"17,960","2,000"
2011,2012,2,Flathead Sole,WYK,,"2,125","2,125"
2011,2012,2,Longnose Skates,C,,"2,009","2,009"
2011,2012,2,Longnose Skates,E,,762,762
2011,2012,2,Longnose Skates,Total,"3,803","2,852","2,852"
2011,2012,2,Longnose Skates,W,,81,81
2011,2012,2,Northern Rockfish,C,,"2,168","2,168"
2011,2012,2,Northern Rockfish,E,,0,0
2011,2012,2,Northern Rockfish,Total,"5,498","4,614","4,614"
2011,2012,2,Northern Rockfish,W,,"2,446","2,446"
2011,2012,2,Octopus,GW,"1,272",954,954
2011,2012,2,Other Rockfish,C,,507,507
2011,2012,2,Other Rockfish,SEO,,"2,757",200
2011,2012,2,Other Rockfish,Total,"4,881","3,751","1,194"
2011,2012,2,Other Rockfish,W,,212,212
2011,2012,2,Other Rockfish,WYK,,275,275
2011,2012,2,Other Skates,GW,"2,791","2,093","2,093"
2011,2012,2,Pacific Ocean Perch,C,"11,379","9,884","9,884"
2011,2012,2,Pacific Ocean Perch,E (WYK and SEO subtotal),"4,188","3,638","3,638"
2011,2012,2,Pacific Ocean Perch,SEO,,"1,793","1,793"
2011,2012,2,Pacific Ocean Perch,Total,"18,635","16,187","16,187"
2011,2012,2,Pacific Ocean Perch,W,"3,068","2,665","2,665"
2011,2012,2,Pacific Ocean Perch,WYK,,"1,845","1,845"
2011,2012,2,Pacific cod,C,,"48,484","36,362"
2011,2012,2,Pacific cod,E,,"2,346","1,760"
2011,2012,2,Pacific cod,Total,"92,300","78,200","58,650"
2011,2012,2,Pacific cod,W,,"27,370","20,528"
2011,2012,2,Pelagic Shelf Rockfish,C,,"2,850","2,850"
2011,2012,2,Pelagic Shelf Rockfish,SEO,,638,638
2011,2012,2,Pelagic Shelf Rockfish,Total,"5,387","4,438","4,438"
2011,2012,2,Pelagic Shelf Rockfish,W,,570,570
2011,2012,2,Pelagic Shelf Rockfish,WYK,,380,380
2011,2012,2,Pollock,Chirikof (620),,"48,293","48,293"
2011,2012,2,Pollock,Kodiak (630),,"26,155","26,155"
2011,2012,2,Pollock,SEO (650),"12,326","9,245","9,245"
2011,2012,2,Pollock,Shumagin (610),,"34,932","34,932"
2011,2012,2,Pollock,Total,"163,356","121,649","121,649"
2011,2012,2,Pollock,W/C/WYK (subtotal),"151,030","112,404","112,404"
2011,2012,2,Pollock,WYK (640),,"3,024","3,024"
2011,2012,2,Rex Sole,C,,"6,184","6,184"
2011,2012,2,Rex Sole,SEO,,889,889
2011,2012,2,Rex Sole,Total,"12,279","9,396","9,396"
2011,2012,2,Rex Sole,W,,"1,490","1,490"
2011,2012,2,Rex Sole,WYK,,853,853
2011,2012,2,Rougheye and Blackspotted Rockfish,C,,868,868
2011,2012,2,Rougheye and Blackspotted Rockfish,E,,363,363
2011,2012,2,Rougheye and Blackspotted Rockfish,Total,"1,579","1,312","1,312"
2011,2012,2,Rougheye and Blackspotted Rockfish,W,,81,81
2011,2012,2,Sablefish,C,,"4,343","4,343"
2011,2012,2,Sablefish,E (WYK and SEO subtotal),,"4,518","4,518"
2011,2012,2,Sablefish,SEO,,"2,700","2,700"
2011,2012,2,Sablefish,Total,"12,232","10,345","10,345"
2011,2012,2,Sablefish,W,,"1,484","1,484"
2011,2012,2,Sablefish,WYK,,"1,818","1,818"
2011,2012,2,Sculpins,GW,"7,328","5,496","5,496"
2011,2012,2,Shallow-water Flatfish,C,,"29,999","13,000"
2011,2012,2,Shallow-water Flatfish,SEO,,"1,334","1,334"
2011,2012,2,Shallow-water Flatfish,Total,"67,768","56,242","20,062"
2011,2012,2,Shallow-water Flatfish,W,,"23,681","4,500"
2011,2012,2,Shallow-water Flatfish,WYK,,"1,228","1,228"
2011,2012,2,Sharks,GW,"8,263","6,197","6,197"
2011,2012,2,Shortraker Rockfish,C,,325,325
2011,2012,2,Shortraker Rockfish,E,,455,455
2011,2012,2,Shortraker Rockfish,Total,"1,219",914,914
2011,2012,2,Shortraker Rockfish,W,,134,134
2011,2012,2,Squids,GW,"1,530","1,148","1,148"
2011,2012,2,Thornyhead Rockfish,C,,637,637
2011,2012,2,Thornyhead Rockfish,E,,708,708
2011,2012,2,Thornyhead Rockfish,Total,"2,360","1,770","1,770"
2011,2012,2,Thornyhead Rockfish,W,,425,425
2012,2013,2,Arrowtooth Flounder,C,,"142,591","75,000"
2012,2013,2,Arrowtooth Flounder,SEO,,"20,982","6,900"
2012,2013,2,Arrowtooth Flounder,Total,"249,066","212,033","103,300"
2012,2013,2,Arrowtooth Flounder,W,,"27,386","14,500"
2012,2013,2,Arrowtooth Flounder,WYK,,"21,074","6,900"
2012,2013,2,Atka Mackerel,GW,"6,200","4,700","2,000"
2012,2013,2,Big Skates,C,,"1,793","1,793"
2012,2013,2,Big Skates,E,,"1,505","1,505"
2012,2013,2,Big Skates,Total,"5,023","3,767","3,767"
2012,2013,2,Big Skates,W,,469,469
2012,2013,2,Deep-water Flatfish,C,,"2,308","2,308"
2012,2013,2,Deep-water Flatfish,SEO,,"1,061","1,061"
2012,2013,2,Deep-water Flatfish,Total,"6,834","5,126","5,126"
2012,2013,2,Deep-water Flatfish,W,,176,176
2012,2013,2,Deep-water Flatfish,WYK,,"1,581","1,581"
2012,2013,2,Demersal Shelf Rockfish,SEO,467,293,293
2012,2013,2,Flathead Sole,C,,"26,205","15,400"
2012,2013,2,Flathead Sole,SEO,,"1,735","1,735"
2012,2013,2,Flathead Sole,Total,"60,219","48,081","30,408"
2012,2013,2,Flathead Sole,W,,"15,518","8,650"
2012,2013,2,Flathead Sole,WYK,,"4,623","4,623"
2012,2013,2,Longnose Skates,C,,"1,879","1,879"
2012,2013,2,Longnose Skates,E,,676,676
2012,2013,2,Longnose Skates,Total,"3,500","2,625","2,625"
2012,2013,2,Longnose Skates,W,,70,70
2012,2013,2,Northern Rockfish,C,,"3,136","3,136"
2012,2013,2,Northern Rockfish,E,,0,0
2012,2013,2,Northern Rockfish,Total,"6,152","5,153","5,153"
2012,2013,2,Northern Rockfish,W,,"2,017","2,017"
2012,2013,2,Octopus,GW,"1,941","1,455","1,455"
2012,2013,2,Other Rockfish,C,,606,606
2012,2013,2,Other Rockfish,SEO,,"3,165",200
2012,2013,2,Other Rockfish,Total,"5,305","4,045","1,080"
2012,2013,2,Other Rockfish,W,,44,44
2012,2013,2,Other Rockfish,WYK,,230,230
2012,2013,2,Other Skates,GW,"2,706","2,030","2,030"
2012,2013,2,Pacific Ocean Perch,C,"12,662","10,985","10,985"
2012,2013,2,Pacific Ocean Perch,E (WYK and SEO subtotal),"3,995",,
2012,2013,2,Pacific Ocean Perch,SEO,,"1,815","1,815"
2012,2013,2,Pacific Ocean Perch,Total,"19,021","16,500","16,500"
2012,2013,2,Pacific Ocean Perch,W,"2,364","2,050","2,050"
2012,2013,2,Pacific Ocean Perch,WYK,,"1,650","1,650"
2012,2013,2,Pacific cod,C,,"59,150","44,363"
2012,2013,2,Pacific cod,E,,"2,730","2,047"
2012,2013,2,Pacific cod,Total,"108,000","91,000","68,250"
2012,2013,2,Pacific cod,W,,"29,120","21,840"
2012,2013,2,Pelagic Shelf Rockfish,C,,"3,581","3,581"
2012,2013,2,Pelagic Shelf Rockfish,SEO,,296,296
2012,2013,2,Pelagic Shelf Rockfish,Total,"5,822","4,762","4,762"
2012,2013,2,Pelagic Shelf Rockfish,W,,381,381
2012,2013,2,Pelagic Shelf Rockfish,WYK,,504,504
2012,2013,2,Pollock,Chirikof (620),,"49,662","49,662"
2012,2013,2,Pollock,Kodiak (630),,"28,565","28,565"
2012,2013,2,Pollock,SEO (650),"14,366","10,774","10,774"
2012,2013,2,Pollock,Shumagin (610),,"32,816","32,816"
2012,2013,2,Pollock,Total,"169,768","125,334","125,334"
2012,2013,2,Pollock,W/C/WYK (subtotal),"155,402","114,560","114,560"
2012,2013,2,Pollock,WYK (640),,"3,517","3,517"
2012,2013,2,Rex Sole,C,,"6,291","6,291"
2012,2013,2,Rex Sole,SEO,,"1,037","1,037"
2012,2013,2,Rex Sole,Total,"12,326","9,432","9,432"
2012,2013,2,Rex Sole,W,,"1,283","1,283"
2012,2013,2,Rex Sole,WYK,,821,821
2012,2013,2,Rougheye and Blackspotted Rockfish,C,,861,861
2012,2013,2,Rougheye and Blackspotted Rockfish,E,,297,297
2012,2013,2,Rougheye and Blackspotted Rockfish,Total,"1,492","1,240","1,240"
2012,2013,2,Rougheye and Blackspotted Rockfish,W,,82,82
2012,2013,2,Sablefish,C,,"5,686","5,686"
2012,2013,2,Sablefish,E (WYK and SEO subtotal),,"5,351","5,351"
2012,2013,2,Sablefish,SEO,,"3,132","3,132"
2012,2013,2,Sablefish,Total,"15,129","12,794","12,794"
2012,2013,2,Sablefish,W,,"1,757","1,757"
2012,2013,2,Sablefish,WYK,,"2,219","2,219"
2012,2013,2,Sculpins,GW,"7,641","5,731","5,731"
2012,2013,2,Shallow-water Flatfish,C,,"21,012","18,000"
2012,2013,2,Shallow-water Flatfish,SEO,,"1,350","1,350"
2012,2013,2,Shallow-water Flatfish,Total,"56,781","46,483","36,550"
2012,2013,2,Shallow-water Flatfish,W,,"20,171","13,250"
2012,2013,2,Shallow-water Flatfish,WYK,,"3,950","3,950"
2012,2013,2,Sharks,GW,"8,037","6,028","6,028"
2012,2013,2,Shortraker Rockfish,C,,452,452
2012,2013,2,Shortraker Rockfish,E,,525,525
2012,2013,2,Shortraker Rockfish,Total,"1,441","1,081","1,081"
2012,2013,2,Shortraker Rockfish,W,,104,104
2012,2013,2,Squids,GW,"1,530","1,148","1,148"
2012,2013,2,Thornyhead Rockfish,C,,766,766
2012,2013,2,Thornyhead Rockfish,E,,749,749
2012,2013,2,Thornyhead Rockfish,Total,"2,220","1,665","1,665"
2012,2013,2,Thornyhead Rockfish,W,,150,150
2014,2015,2,Arrowtooth Flounder,C,,"112,178","75,000"
2014,2015,2,Arrowtooth Flounder,SEO,,"11,035","6,900"
2014,2015,2,Arrowtooth Flounder,Total,"222,160","189,556","103,300"
2014,2015,2,Arrowtooth Flounder,W,,"30,217","14,500"
2014,2015,2,Arrowtooth Flounder,WYK,,"36,126","6,900"
2014,2015,2,Atka Mackerel,GW,"6,200","4,700","2,000"
2014,2015,2,Big Skates,C,,"1,532","1,532"
2014,2015,2,Big Skates,E,,"1,641","1,641"
2014,2015,2,Big Skates,Total,"5,016","3,762","3,762"
2014,2015,2,Big Skates,W,,589,589
2014,2015,2,Deep-water Flatfish,C,,"3,680","3,680"
2014,2015,2,Deep-water Flatfish,SEO,,"3,861","3,861"
2014,2015,2,Deep-water Flatfish,Total,"15,955","13,303","13,303"
2014,2015,2,Deep-water Flatfish,W,,300,300
2014,2015,2,Deep-water Flatfish,WYK,,"5,462","5,462"
2014,2015,2,Demersal Shelf Rockfish,SEO,438,274,274
2014,2015,2,Dusky Rockfish,C,,"3,318","3,318"
2014,2015,2,Dusky Rockfish,SEO,,191,191
2014,2015,2,Dusky Rockfish,Total,"6,213","5,081","5,081"
2014,2015,2,Dusky Rockfish,W,,295,295
2014,2015,2,Dusky Rockfish,WYK,,"1,277","1,277"
2014,2015,2,Flathead Sole,C,,"24,670","15,400"
2014,2015,2,Flathead Sole,SEO,,170,170
2014,2015,2,Flathead Sole,Total,"50,376","41,007","27,726"
2014,2015,2,Flathead Sole,W,,"12,661","8,650"
2014,2015,2,Flathead Sole,WYK,,"3,506","3,506"
2014,2015,2,Longnose Skates,C,,"1,935","1,935"
2014,2015,2,Longnose Skates,E,,834,834
2014,2015,2,Longnose Skates,Total,"3,835","2,876","2,876"
2014,2015,2,Longnose Skates,W,,107,107
2014,2015,2,Northern Rockfish,C,,"3,781","3,781"
2014,2015,2,Northern Rockfish,E,,,
2014,2015,2,Northern Rockfish,Total,"5,978","5,010","5,010"
2014,2015,2,Northern Rockfish,W,,"1,229","1,229"
2014,2015,2,Octopus,GW,"2,009","1,507","1,507"
2014,2015,2,Other Rockfish,C,,"1,031","1,031"
2014,2015,2,Other Rockfish,SEO,,"2,470",200
2014,2015,2,Other Rockfish,Total,"5,347","4,081","1,811"
2014,2015,2,Other Rockfish,W,,,
2014,2015,2,Other Rockfish,WYK,,580,580
2014,2015,2,Other Skates,GW,"2,652","1,989","1,989"
2014,2015,2,Pacific Ocean Perch,C,,"13,158","13,158"
2014,2015,2,Pacific Ocean Perch,SEO,"2,513","2,174","2,174"
2014,2015,2,Pacific Ocean Perch,Total,"22,849","19,764","19,764"
2014,2015,2,Pacific Ocean Perch,W,,"2,456","2,456"
2014,2015,2,Pacific Ocean Perch,W/C/WYK,"20,336","17,590","17,590"
2014,2015,2,Pacific Ocean Perch,WYK,,"1,976","1,976"
2014,2015,2,Pacific cod,C,,"50,460","37,845"
2014,2015,2,Pacific cod,E,,"2,523","1,892"
2014,2015,2,Pacific cod,Total,"101,800","84,100","61,519"
2014,2015,2,Pacific cod,W,,"31,117","21,782"
2014,2015,2,Pollock,Chirikof (620),,"91,272","91,272"
2014,2015,2,Pollock,Kodiak (630),,"44,367","44,367"
2014,2015,2,Pollock,SEO (650),"16,833","12,625","12,625"
2014,2015,2,Pollock,Shumagin (610),,"40,254","40,254"
2014,2015,2,Pollock,Total,"265,217","193,809","193,809"
2014,2015,2,Pollock,W/C/WYK (subtotal),"248,384","181,184","181,184"
2014,2015,2,Pollock,WYK (640),,"5,291","5,291"
2014,2015,2,Rex Sole,C,,"6,106","6,106"
2014,2015,2,Rex Sole,SEO,,"1,008","1,008"
2014,2015,2,Rex Sole,Total,"11,963","9,155","9,155"
2014,2015,2,Rex Sole,W,,"1,245","1,245"
2014,2015,2,Rex Sole,WYK,,796,796
2014,2015,2,Rougheye and Blackspotted Rockfish,E,,302,302
2014,2015,2,Rougheye and Blackspotted Rockfish,Total,"1,518","1,262","1,262"
2014,2015,2,Rougheye and Blackspotted Rockfish,,"n/a 
                                 n/a","83 
                                 877","83 
                                 877"
2014,2015,2,Sablefish,C,,"4,230","4,230"
2014,2015,2,Sablefish,E (WYK and SEO subtotal),,"3,986","3,986"
2014,2015,2,Sablefish,SEO,,"2,435","2,435"
2014,2015,2,Sablefish,Total,"11,300","9,554","9,554"
2014,2015,2,Sablefish,W,,"1,338","1,338"
2014,2015,2,Sablefish,WYK,,"1,551","1,551"
2014,2015,2,Sculpins,GW,"7,448","5,569","5,569"
2014,2015,2,Shallow-water Flatfish,C,,"16,372","16,372"
2014,2015,2,Shallow-water Flatfish,SEO,,530,530
2014,2015,2,Shallow-water Flatfish,Total,"46,207","37,505","32,027"
2014,2015,2,Shallow-water Flatfish,W,,"18,728","13,250"
2014,2015,2,Shallow-water Flatfish,WYK,,"1,875","1,875"
2014,2015,2,Sharks,GW,"7,986","5,989","5,989"
2014,2015,2,Shortraker Rockfish,C,,397,397
2014,2015,2,Shortraker Rockfish,E,,834,834
2014,2015,2,Shortraker Rockfish,Total,"1,764","1,323","1,323"
2014,2015,2,Shortraker Rockfish,W,,92,92
2014,2015,2,Squids,GW,"1,530","1,148","1,148"
2014,2015,2,Thornyhead Rockfish,C,,875,875
2014,2015,2,Thornyhead Rockfish,E,,731,731
2014,2015,2,Thornyhead Rockfish,Total,"2,454","1,841","1,841"
2014,2015,2,Thornyhead Rockfish,W,,235,235
2015,2016,2,Arrowtooth Flounder,C,,"109,692","75,000"
2015,2016,2,Arrowtooth Flounder,SEO,,"10,787","6,900"
2015,2016,2,Arrowtooth Flounder,Total,"217,522","185,352","103,300"
2015,2016,2,Arrowtooth Flounder,W,,"29,545","14,500"
2015,2016,2,Arrowtooth Flounder,WYK,,"35,328","6,900"
2015,2016,2,Atka Mackerel,GW,"6,200","4,700","2,000"
2015,2016,2,Big Skates,C,,"1,257","1,257"
2015,2016,2,Big Skates,E,,"1,267","1,267"
2015,2016,2,Big Skates,Total,"4,340","3,255","3,255"
2015,2016,2,Big Skates,W,,731,731
2015,2016,2,Deep-water Flatfish,C,,"3,645","3,645"
2015,2016,2,Deep-water Flatfish,SEO,,"3,824","3,824"
2015,2016,2,Deep-water Flatfish,Total,"15,803","13,177","13,177"
2015,2016,2,Deep-water Flatfish,W,,299,299
2015,2016,2,Deep-water Flatfish,WYK,,"5,409","5,409"
2015,2016,2,Demersal Shelf Rockfish,SEO,361,225,225
2015,2016,2,Dusky Rockfish,C,,"3,077","3,077"
2015,2016,2,Dusky Rockfish,SEO,,174,174
2015,2016,2,Dusky Rockfish,Total,"5,759","4,711","4,711"
2015,2016,2,Dusky Rockfish,W,,273,273
2015,2016,2,Dusky Rockfish,WYK,,"1,187","1,187"
2015,2016,2,Flathead Sole,C,,"24,893","15,400"
2015,2016,2,Flathead Sole,SEO,,171,171
2015,2016,2,Flathead Sole,Total,"50,818","41,378","27,759"
2015,2016,2,Flathead Sole,W,,"12,776","8,650"
2015,2016,2,Flathead Sole,WYK,,"3,538","3,538"
2015,2016,2,Longnose Skates,C,,"2,090","2,090"
2015,2016,2,Longnose Skates,E,,976,976
2015,2016,2,Longnose Skates,Total,"4,291","3,218","3,218"
2015,2016,2,Longnose Skates,W,,152,152
2015,2016,2,Northern Rockfish,C,,"3,563","3,563"
2015,2016,2,Northern Rockfish,E,,,
2015,2016,2,Northern Rockfish,Total,"5,631","4,721","4,721"
2015,2016,2,Northern Rockfish,W,,"1,158","1,158"
2015,2016,2,Octopus,GW,"2,009","1,507","1,507"
2015,2016,2,Other Rockfish,SEO,,"2,469",200
2015,2016,2,Other Rockfish,Total,"5,347","4,080","1,811"
2015,2016,2,Other Rockfish,W and C,,"1,031","1,031"
2015,2016,2,Other Rockfish,WYK,,580,580
2015,2016,2,Other Skates,GW,"2,980","2,235","2,235"
2015,2016,2,Pacific Ocean Perch,C,,"16,184","16,184"
2015,2016,2,Pacific Ocean Perch,SEO,973,839,839
2015,2016,2,Pacific Ocean Perch,Total,"24,849","21,436","21,436"
2015,2016,2,Pacific Ocean Perch,W,,"2,358","2,358"
2015,2016,2,Pacific Ocean Perch,W/C/WYK,"23,876","20,597","20,597"
2015,2016,2,Pacific Ocean Perch,WYK,,"2,055","2,055"
2015,2016,2,Pacific cod,C,,"61,320","45,990"
2015,2016,2,Pacific cod,E,,"2,828","2,121"
2015,2016,2,Pacific cod,Total,"133,100","102,850","75,202"
2015,2016,2,Pacific cod,W,,"38,702","27,091"
2015,2016,2,Pollock,Chirikof (620),,"127,936","127,936"
2015,2016,2,Pollock,Kodiak (630),,"68,958","68,958"
2015,2016,2,Pollock,SEO (650),"16,833","12,625","12,625"
2015,2016,2,Pollock,Shumagin (610),,"41,472","41,472"
2015,2016,2,Pollock,Total,"337,900","263,449","257,178"
2015,2016,2,Pollock,W/C/WYK (subtotal),"321,067","250,824","244,553"
2015,2016,2,Pollock,WYK (640),,"6,187","6,187"
2015,2016,2,Rex Sole,C,,"5,707","5,707"
2015,2016,2,Rex Sole,SEO,,"1,280","1,280"
2015,2016,2,Rex Sole,Total,"11,733","8,979","8,979"
2015,2016,2,Rex Sole,W,,"1,234","1,234"
2015,2016,2,Rex Sole,WYK,,758,758
2015,2016,2,Rougheye and Blackspotted Rockfish,C,,643,643
2015,2016,2,Rougheye and Blackspotted Rockfish,E,,382,382
2015,2016,2,Rougheye and Blackspotted Rockfish,Total,"1,370","1,142","1,142"
2015,2016,2,Rougheye and Blackspotted Rockfish,W,,117,117
2015,2016,2,Sablefish,C,,"4,232","4,232"
2015,2016,2,Sablefish,E (WYK and SEO subtotal),,"3,988","3,988"
2015,2016,2,Sablefish,SEO,,"2,436","2,436"
2015,2016,2,Sablefish,Total,"11,293","9,558","9,558"
2015,2016,2,Sablefish,W,,"1,338","1,338"
2015,2016,2,Sablefish,WYK,,"1,552","1,552"
2015,2016,2,Sculpins,GW,"7,448","5,569","5,569"
2015,2016,2,Shallow-water Flatfish,C,,"17,114","17,114"
2015,2016,2,Shallow-water Flatfish,SEO,,554,554
2015,2016,2,Shallow-water Flatfish,Total,"48,407","39,204","32,877"
2015,2016,2,Shallow-water Flatfish,W,,"19,577","13,250"
2015,2016,2,Shallow-water Flatfish,WYK,,"1,959","1,959"
2015,2016,2,Sharks,GW,"7,986","5,989","5,989"
2015,2016,2,Shortraker Rockfish,C,,397,397
2015,2016,2,Shortraker Rockfish,E,,834,834
2015,2016,2,Shortraker Rockfish,Total,"1,764","1,323","1,323"
2015,2016,2,Shortraker Rockfish,W,,92,92
2015,2016,2,Squids,GW,"1,530","1,148","1,148"
2015,2016,2,Thornyhead Rockfish,C,,875,875
2015,2016,2,Thornyhead Rockfish,E,,731,731
2015,2016,2,Thornyhead Rockfish,Total,"2,454","1,841","1,841"
2015,2016,2,Thornyhead Rockfish,W,,235,235
2016,2017,2,Arrowtooth Flounder,C,,"109,804","75,000"
2016,2017,2,Arrowtooth Flounder,SEO,,"12,870","6,900"
2016,2017,2,Arrowtooth Flounder,Total,"196,714","189,332","103,300"
2016,2017,2,Arrowtooth Flounder,W,,"28,659","14,500"
2016,2017,2,Arrowtooth Flounder,WYK,,"37,999","6,900"
2016,2017,2,Atka Mackerel,GW,"6,200","4,700","2,000"
2016,2017,2,Big Skates,C,,"1,850","1,850"
2016,2017,2,Big Skates,E,,"1,056","1,056"
2016,2017,2,Big Skates,Total,"5,086","3,814","3,814"
2016,2017,2,Big Skates,W,,908,908
2016,2017,2,Deep-water Flatfish,C,,"3,516","3,516"
2016,2017,2,Deep-water Flatfish,SEO,,"2,563","2,563"
2016,2017,2,Deep-water Flatfish,Total,"11,168","9,281","9,281"
2016,2017,2,Deep-water Flatfish,W,,187,187
2016,2017,2,Deep-water Flatfish,WYK,,"3,015","3,015"
2016,2017,2,Demersal Shelf Rockfish,SEO,364,231,231
2016,2017,2,Dusky Rockfish,C,,"3,791","3,791"
2016,2017,2,Dusky Rockfish,SEO,,83,83
2016,2017,2,Dusky Rockfish,Total,"5,253","4,284","4,284"
2016,2017,2,Dusky Rockfish,W,,159,159
2016,2017,2,Dusky Rockfish,WYK,,251,251
2016,2017,2,Flathead Sole,C,,"20,307","15,400"
2016,2017,2,Flathead Sole,SEO,,856,856
2016,2017,2,Flathead Sole,Total,"43,060","35,187","27,850"
2016,2017,2,Flathead Sole,W,,"11,080","8,650"
2016,2017,2,Flathead Sole,WYK,,"2,944","2,944"
2016,2017,2,Longnose Skates,C,,"2,513","2,513"
2016,2017,2,Longnose Skates,E,,632,632
2016,2017,2,Longnose Skates,Total,"4,274","3,206","3,206"
2016,2017,2,Longnose Skates,W,,61,61
2016,2017,2,Northern Rockfish,C,,"3,338","3,338"
2016,2017,2,Northern Rockfish,E,,4,
2016,2017,2,Northern Rockfish,Total,"4,501","3,768","3,768"
2016,2017,2,Northern Rockfish,W,,430,430
2016,2017,2,Octopus,GW,"6,504","4,878","4,878"
2016,2017,2,Other Rockfish,SEO,,"3,665",200
2016,2017,2,Other Rockfish,Total,"7,424","5,773","2,308"
2016,2017,2,Other Rockfish,W and C,,"1,534","1,534"
2016,2017,2,Other Rockfish,WYK,,574,574
2016,2017,2,Other Skates,GW,"2,558","1,919","1,919"
